escalation_id,ticket_id,from_agent_id,to_agent_id,escalation_reason,escalation_date,escalation_level,resolution_time_hours,is_resolved,notes
2039,13632,41.0,29,,2024-10-03,2,46,True,The site change thus well fly attack idea town.
2040,13646,14.0,38,,2024-11-13,3,24,False,Occur network fight defense think animal.
2041,13648,,3,,2024-03-09,1,23,True,Condition carry his small scientist later stock fast.
2042,13660,42.0,30,,2024-04-04,1,12,True,Physical cell single charge impact job value month city nice.
2043,13677,3.0,42,,2024-03-29,2,26,True,From candidate child notice close government box.
2044,13684,16.0,16,,2023-06-02,3,24,True,Big budget administration case seat management blue skin night coach.
2045,13689,,40,,2024-09-19,1,33,True,Hear not unit name modern inside process nor.
2046,13724,1.0,48,Customer Dissatisfaction,2024-07-04,2,9,True,Low message little mean able.
2047,13735,46.0,1,,2023-10-10,1,4,True,Interest see design avoid.
2048,13741,32.0,6,,2024-10-09,3,28,True,Culture gas person save sign.
2049,13756,43.0,30,,2024-07-01,1,13,False,Structure consumer majority ahead good enter same start civil he.
2050,13764,34.0,46,,2024-12-15,3,7,True,Politics back someone pull until sign notice development.
2051,13766,7.0,42,,2024-02-03,3,13,False,Expert computer father official still hair civil represent true including.
2052,13776,36.0,28,,2023-08-12,2,16,True,Foot use trade green include sense become she run care.
2053,13778,41.0,14,,2023-07-19,1,32,False,Deep agreement fact ok whatever group these.
2054,13787,2.0,12,,2024-12-29,3,29,True,Answer security hit compare short.
2055,13789,44.0,12,,2024-09-06,3,10,True,Exist laugh no visit across long story.
2056,13798,,3,Complex Technical Issue,2023-09-29,2,9,True,Anyone child range where animal we month.
2057,13818,18.0,33,,2024-12-27,3,30,True,Major example various out another.
2058,13819,7.0,8,,2024-03-04,1,34,True,Interesting rate everything song fear high protect.
2059,13835,35.0,41,,2024-05-18,3,30,True,Bill reveal nothing prepare occur interview.
2060,13837,22.0,41,,2024-09-03,3,39,True,Station stage end management evening event conference seat cell.
2061,13839,4.0,11,,2023-08-30,1,1,True,Girl receive will important study popular read may.
2062,13850,20.0,27,,2023-11-17,1,8,True,Cup book establish this answer cell church brother.
2063,13854,24.0,28,,2024-12-28,1,34,True,Hard stay he performance.
2064,13861,44.0,9,,2024-07-30,1,11,True,First Mrs prove blood power point surface.
2065,13872,22.0,5,Security Concern,2024-04-21,3,11,True,Suffer federal morning against rate.
2066,13874,20.0,36,,2023-08-24,3,29,True,Carry investment imagine away create body watch gun standard.
2067,13878,34.0,35,Security Concern,2024-01-01,1,47,True,Morning collection material of character.
2068,13884,40.0,40,,2023-05-31,3,16,False,Charge go mention oil poor test structure.
2069,13886,50.0,6,,2023-06-17,3,40,True,Brother join thank life past test would growth information page.
2070,13896,21.0,40,,2024-09-14,1,30,True,After animal idea happy huge particular raise.
2071,13904,36.0,9,,2023-11-30,3,25,True,Front understand big keep sit best seek grow professor.
2072,13936,7.0,31,,2024-09-23,1,14,True,Spend for need responsibility seat entire happen imagine account.
2073,13937,46.0,48,,2023-11-10,1,44,True,Turn too explain easy return trial quite perform behind upon.
2074,13940,40.0,6,,2024-07-10,3,40,True,American arrive force power answer.
2075,13946,20.0,7,,2024-06-11,3,15,True,Have view how tax measure.
2076,13964,19.0,7,,2023-08-30,1,12,True,Remain Congress either public report fill president political.
2077,13965,43.0,41,,2024-05-16,3,27,False,Others may writer book total western place affect share recognize.
2078,13969,5.0,40,,2024-05-14,1,21,True,Ever rich hundred seem goal lot image his at these.
2079,13993,8.0,34,,2023-03-28,1,12,True,Court especially next debate teacher ten own pick.
2080,13998,12.0,11,,2023-11-12,1,47,True,Leader wish election enter weight.
2081,14000,9.0,49,,2024-11-01,1,10,True,Brother baby control offer growth health dark fine note.
2082,14004,22.0,15,,2023-12-14,3,3,False,Rather far trial compare he.
2083,14011,,11,,2023-09-14,2,44,True,Kind under sign answer although budget since out world remain.
2084,14013,15.0,40,,2023-07-30,3,25,True,Six before interesting send account woman already gun.
2085,14014,9.0,50,,2024-10-21,2,48,True,Within state other wish art sign create middle card.
2086,14016,6.0,25,,2023-05-10,3,18,True,Often point heavy those yard top term reduce loss.
2087,14019,44.0,50,,2023-09-01,1,34,True,Scene herself administration do science per organization house.
2088,14020,,30,,2024-07-14,1,27,True,Lead process deal specific past tend idea.
2089,14021,38.0,28,,2024-02-10,3,32,True,Executive structure boy board add rich.
2090,14022,30.0,12,Complex Technical Issue,2023-08-18,2,31,True,Product commercial order room catch the claim arrive job.
2091,14034,36.0,10,,2024-08-25,3,14,True,During amount real Republican nearly idea but statement challenge budget.
2092,14044,11.0,14,Customer Dissatisfaction,2024-08-28,3,23,True,Usually race rest place nice.
2093,14048,11.0,38,,2024-04-17,3,8,True,Few general several should call thing bar.
2094,14049,32.0,42,,2023-09-13,1,8,False,When measure gun appear hold technology walk into some.
2095,14056,35.0,42,SLA Breach Risk,2024-11-04,3,45,True,Me take prove success bed.
2096,14057,17.0,5,,2024-10-08,1,15,True,Will often create drug same minute positive.
2097,14074,7.0,46,Vendor Issue,2023-05-30,1,48,True,Three understand child nation every travel edge key.
2098,14086,33.0,4,Security Concern,2024-11-03,3,19,True,Once trip actually about fire like.
2099,14088,,9,Complex Technical Issue,2024-04-09,1,39,True,Wonder ball pass election much five big doctor education card.
2100,14091,,13,,2024-07-19,1,19,True,Seem order the yet stop age theory American interesting government.
2101,14095,4.0,36,,2024-10-02,1,4,True,American firm road bit writer forward.
2102,14099,,34,,2024-03-03,3,33,True,Give Mrs indicate less easy build under know.
2103,14100,35.0,3,Customer Dissatisfaction,2023-10-12,2,5,True,Forward perhaps company oil man.
2104,14105,25.0,9,,2023-08-12,2,15,True,Country town individual option rock.
2105,14115,8.0,42,,2023-12-13,3,46,True,Institution fill notice performance reach song situation physical marriage.
2106,14116,,34,,2024-08-14,3,3,True,Political country work three continue majority work room couple.
2107,14124,45.0,14,,2023-11-11,2,3,True,Last within court stand message actually direction edge rate.
2108,14134,19.0,4,,2024-04-26,1,37,False,Whether spring when pick position hundred traditional produce painting letter.
2109,14140,18.0,22,,2024-09-14,1,12,True,Impact air growth attorney affect machine very any environment.
2110,14144,9.0,33,,2024-10-20,3,44,True,Allow traditional market set bed kid course put.
2111,14153,42.0,26,,2023-10-10,3,33,True,Alone wrong camera prove capital walk.
2112,14159,16.0,33,,2024-06-08,3,33,True,Where human story record fish become.
2113,14164,16.0,10,,2024-08-25,1,10,False,Institution certain near spend full election from exactly.
2114,14165,41.0,19,,2024-10-21,2,26,True,Cultural today finally even loss compare.
2115,14190,23.0,18,,2024-05-30,1,10,True,Hot business piece money hard everything set.
2116,14194,39.0,42,,2023-12-25,2,18,True,Someone present few understand probably for role site home.
2117,14196,9.0,32,,2024-01-12,1,39,True,Lawyer thousand dog player blood instead stay student.
2118,14197,24.0,14,,2023-11-13,1,43,True,Sing choose the put Mrs between per south without.
2119,14204,,9,Customer Dissatisfaction,2024-08-14,1,10,True,Bar popular reveal way challenge task.
2120,14205,,20,,2024-11-06,3,18,True,Hour doctor get nice return green show pass.
2121,14209,45.0,49,,2024-07-29,2,37,True,Writer media trade five purpose standard course many.
2122,14213,30.0,24,,2023-06-30,3,22,False,Message discover huge scientist want get.
2123,14221,,4,,2024-07-24,2,34,False,President down loss radio there financial not.
2124,14228,41.0,26,,2024-04-10,2,2,True,Interest I whom itself first couple.
2125,14230,41.0,9,,2023-03-11,2,14,False,Catch room grow for strong easy protect both indicate.
2126,14231,31.0,1,,2023-10-06,1,22,True,Make factor truth whom bar heart travel.
2127,14245,45.0,24,,2024-12-06,3,35,True,Store one poor old memory answer ready nearly.
2128,14249,20.0,26,,2024-01-11,2,24,False,History never left between worry.
2129,14252,2.0,44,,2024-12-06,1,20,True,Factor soon realize writer subject toward hit where song.
2130,14261,9.0,10,,2023-09-25,2,41,True,Someone east product explain likely ground certain.
2131,14270,31.0,39,,2024-02-06,2,12,False,Will upon these family life.
2132,14273,34.0,19,,2024-10-28,1,21,True,Analysis war might yet specific worker lead.
2133,14292,49.0,45,,2024-07-22,1,37,True,Campaign book candidate there bank.
2134,14295,43.0,31,,2024-01-25,2,45,True,Trial hot receive which international sign create none wrong police.
2135,14299,4.0,36,,2024-07-03,2,41,True,Doctor stand customer environment central Mrs.
2136,14322,40.0,17,,2023-08-09,1,3,True,Attack similar wall simply only computer perhaps small car year mouth.
2137,14334,34.0,19,Manager Required,2024-02-26,1,24,True,Eight entire technology understand impact decision clearly need into carry.
2138,14340,,36,SLA Breach Risk,2024-02-12,1,7,False,Story fact degree know this line fall day maybe.
2139,14344,28.0,33,,2023-06-17,1,20,True,Message like unit end glass no dog success read still.
2140,14348,12.0,2,,2024-12-10,3,42,True,Him many whom factor authority.
2141,14356,,8,,2023-03-19,1,42,True,Less conference pretty stand budget both structure.
2142,14357,50.0,18,,2023-11-21,3,23,True,Southern choose discuss bad with drive.
2143,14361,8.0,17,,2024-05-26,3,34,True,Wall public voice ago suddenly appear run.
2144,14365,,18,,2023-07-18,2,42,True,Few car most wide sea tend cell student country wish.
2145,14400,22.0,24,,2023-12-07,2,41,True,Tax feel magazine attention nice again finish why.
2146,14405,9.0,43,Customer Dissatisfaction,2024-11-01,3,33,True,Record conference than fear soon there middle every.
2147,14422,19.0,36,,2023-07-30,3,25,True,Line Democrat father public yeah simply.
2148,14449,11.0,4,Complex Technical Issue,2024-10-11,1,28,True,Receive score college management think just difficult everything occur for.
2149,14458,,45,,2024-07-02,1,23,True,Strategy deal over avoid responsibility budget.
2150,14461,,37,,2024-04-18,2,45,True,Make beautiful particularly baby help finish road decide college none.
2151,14463,37.0,26,,2024-11-12,2,6,True,Across themselves have sort experience whole mention break hot one.
2152,14479,14.0,50,,2023-12-02,1,14,False,Kind drug staff glass parent performance particular from lead.
2153,14483,26.0,43,,2024-09-22,2,31,True,Particular friend start fight up force player likely.
2154,14484,11.0,24,,2024-12-19,3,48,True,Fact carry paper ability sister green hundred them condition.
2155,14491,3.0,8,,2024-08-03,2,12,True,Line camera get case court lot both friend check first.
2156,14498,30.0,49,,2023-08-20,1,44,True,Everybody cost fast oil move race.
2157,14502,32.0,39,,2024-06-23,1,20,True,Job sister purpose sister can represent light.
2158,14503,43.0,50,,2024-08-13,3,19,True,Region before part ever daughter half.
2159,14514,17.0,7,,2024-12-08,2,33,True,Want reflect audience white meet.
2160,14522,46.0,38,,2024-09-22,2,45,True,Level lawyer us less water skin.
2161,14529,,7,,2023-09-12,1,46,True,Long high thought indicate pick item thought.
2162,14531,49.0,22,Manager Required,2024-02-14,2,23,True,Exist music crime song firm instead relate follow somebody power in.
2163,14532,33.0,30,,2024-11-07,1,43,True,Rather check decide focus right dog hour Mr political its pay.
2164,14541,8.0,15,,2024-02-23,3,38,False,Usually development central issue meeting listen special child among.
2165,14542,,50,,2024-08-19,2,26,True,Grow bill law little.
2166,14543,20.0,30,,2024-07-10,1,12,True,Reason though attention computer five.
2167,14545,44.0,6,,2023-08-24,2,5,True,Ball very member grow record tonight black seem left.
2168,14554,33.0,44,,2023-09-21,2,21,True,And tell marriage sound commercial avoid.
2169,14555,,35,Customer Dissatisfaction,2023-12-03,3,18,True,Water us partner take by phone what.
2170,14558,43.0,14,,2023-08-30,3,36,True,Participant author meet design western story return house great.
2171,14560,39.0,1,,2024-07-20,1,27,False,Anyone southern true yard case time.
2172,14568,39.0,18,,2024-10-06,1,17,True,Participant part group inside knowledge still candidate baby market science.
2173,14571,34.0,34,,2024-09-07,1,4,True,Pressure cell exist alone worker recently career thing right lot.
2174,14577,13.0,45,,2023-05-13,3,11,True,Main wall too worker assume represent reveal design American.
2175,14585,5.0,38,,2024-02-18,1,27,True,At risk executive get remember television remain.
2176,14587,41.0,49,,2024-04-04,2,30,True,Natural beat knowledge central answer.
2177,14594,14.0,24,,2023-11-08,3,3,True,Reality let away scene anything record mother these but.
2178,14598,7.0,30,,2024-04-25,1,11,False,Doctor dog course environmental quite girl whatever value.
2179,14605,3.0,17,,2024-02-11,1,19,False,Beautiful leader move hope ask system.
2180,14612,,1,Customer Dissatisfaction,2024-12-23,2,31,True,Item threat perhaps hour.
2181,14613,4.0,36,,2024-09-16,3,15,False,Animal dark would appear spring wait value consumer economy sound.
2182,14616,23.0,44,,2024-08-13,1,3,True,Whose fall which hair statement different benefit glass yourself vote.
2183,14618,39.0,47,,2024-05-08,1,10,False,Suggest make attorney become real successful card better college.
2184,14621,,47,,2024-03-01,3,35,True,Piece trip analysis political add expert mind.
2185,14637,3.0,7,,2024-09-24,2,40,True,During part wear hear fear or establish meeting.
2186,14667,30.0,48,,2024-07-20,3,19,True,Remember interest build since baby however.
2187,14680,36.0,48,,2024-02-09,3,47,False,Recently best executive father a may.
2188,14681,21.0,26,Complex Technical Issue,2024-04-30,2,35,True,Walk family conference however staff remember administration push.
2189,14683,2.0,33,,2024-03-13,3,11,True,Senior practice event support glass must require my concern pull director.
2190,14692,31.0,19,,2024-04-06,2,40,True,Local fight sit attack success who.
2191,14700,13.0,8,Vendor Issue,2024-03-13,2,13,True,Service brother campaign fund mean recognize body nice.
