journey_id,lead_id,current_stage,stage_progression,total_stages,days_in_stage,touchpoints_count,channels_used,content_consumed,engagement_score,next_expected_action,predicted_conversion_probability,last_stage_change
11361,11361,Awareness,1,7,50,10,2,9,0.19,Call,0.65,2024-12-05
11362,11362,Retention,7,7,22,5,4,4,0.72,Website Visit,0.78,2024-05-21
11363,11363,Awareness,1,7,53,13,4,4,0.76,Form Submit,0.51,2024-06-28
11364,11364,Awareness,1,7,10,1,1,3,0.17,Call,0.57,2024-06-08
11365,11365,Consideration,3,7,18,14,5,19,0.73,Call,0.6,2023-06-22
11366,11366,Consideration,3,7,72,2,3,18,0.11,Form Submit,0.14,2024-11-23
11367,11367,Awareness,1,7,69,1,3,4,0.99,Email Open,0.47,2024-09-13
11368,11368,Intent,4,7,83,4,4,2,0.13,Form Submit,0.83,2024-08-25
11369,11369,Awareness,1,7,51,8,4,5,0.71,Call,0.47,2024-12-19
11370,11370,Evaluation,5,7,33,8,4,15,0.51,Purchase,0.33,2024-03-05
11371,11371,Interest,2,7,72,9,4,8,0.86,Purchase,0.67,2024-10-15
11372,11372,Evaluation,5,7,34,9,2,10,0.17,Website Visit,0.11,2024-12-11
11373,11373,Interest,2,7,89,7,5,0,0.75,Call,0.55,2024-09-03
11374,11374,Evaluation,5,7,38,9,4,2,0.97,Call,0.59,2024-08-04
11375,11375,Retention,7,7,70,3,4,10,0.51,Form Submit,0.68,2024-10-31
11376,11376,Evaluation,5,7,3,7,5,2,0.48,Form Submit,0.65,2024-08-15
11377,11377,Intent,4,7,15,3,5,18,0.97,Purchase,0.39,2024-12-10
11378,11378,Interest,2,7,51,3,3,7,0.22,Email Open,0.84,2023-12-06
11379,11379,Purchase,6,7,22,5,5,20,0.13,Email Open,0.51,2024-11-16
11380,11380,Interest,2,7,20,4,3,12,0.44,Form Submit,0.46,2024-12-30
11381,11381,Retention,7,7,51,7,5,2,0.93,Call,0.11,2024-12-27
11382,11382,Awareness,1,7,75,8,3,8,0.51,Form Submit,0.57,2023-10-15
11383,11383,Evaluation,5,7,66,8,2,19,0.52,Email Open,0.43,2024-07-30
11384,11384,Intent,4,7,74,13,4,11,0.11,Purchase,0.59,2024-03-26
11385,11385,Intent,4,7,33,13,4,13,0.27,Website Visit,0.4,2024-05-24
11386,11386,Interest,2,7,18,15,3,11,0.91,Email Open,0.6,2024-02-18
11387,11387,Evaluation,5,7,50,9,2,12,0.45,Email Open,0.4,2024-09-07
11388,11388,Retention,7,7,82,10,3,14,0.21,Call,0.24,2024-12-13
11389,11389,Purchase,6,7,24,8,4,13,0.28,Form Submit,0.6,2024-12-17
11390,11390,Evaluation,5,7,50,13,1,13,0.23,Call,0.88,2024-11-21
11391,11391,Evaluation,5,7,52,15,2,11,0.54,Website Visit,0.34,2023-10-05
11392,11392,Purchase,6,7,23,14,4,1,0.53,Email Open,0.5,2024-09-25
11393,11393,Awareness,1,7,64,5,4,2,0.39,Website Visit,0.47,2023-09-15
11394,11394,Intent,4,7,49,8,2,6,0.75,Website Visit,0.22,2024-06-21
11395,11395,Retention,7,7,41,8,5,16,0.95,Purchase,0.65,2024-12-30
11396,11396,Retention,7,7,67,12,2,0,0.58,Website Visit,0.47,2024-12-27
11397,11397,Consideration,3,7,31,3,1,18,0.63,Website Visit,0.48,2024-11-20
11398,11398,Interest,2,7,89,14,2,9,0.71,Call,0.7,2024-12-09
11399,11399,Evaluation,5,7,30,10,4,13,0.41,Email Open,0.5,2024-08-05
11400,11400,Retention,7,7,39,12,2,8,0.19,Purchase,0.26,2024-07-21
11401,11401,Purchase,6,7,49,15,4,10,0.54,Call,0.56,2023-08-18
11402,11402,Intent,4,7,61,11,3,8,0.91,Call,0.51,2024-06-22
11403,11403,Interest,2,7,5,4,5,9,0.2,Purchase,0.57,2024-12-24
11404,11404,Intent,4,7,35,7,5,13,0.84,Email Open,0.44,2024-01-08
11405,11405,Awareness,1,7,63,2,2,15,0.46,Website Visit,0.56,2024-11-11
11406,11406,Awareness,1,7,41,14,5,18,0.44,Purchase,0.51,2024-08-01
11407,11407,Consideration,3,7,7,6,2,2,0.67,Form Submit,0.61,2024-05-20
11408,11408,Awareness,1,7,72,1,5,13,0.72,Form Submit,0.48,2024-10-09
11409,11409,Intent,4,7,28,5,3,16,0.97,Website Visit,0.56,2023-11-12
11410,11410,Evaluation,5,7,20,14,1,11,0.72,Email Open,0.34,2023-12-07
11411,11411,Interest,2,7,47,6,1,17,0.5,Form Submit,0.1,2023-10-27
11412,11412,Purchase,6,7,15,11,4,14,0.45,Email Open,0.31,2024-12-05
11413,11413,Awareness,1,7,80,4,4,1,0.52,Email Open,0.35,2024-11-18
11414,11414,Intent,4,7,36,15,4,4,0.45,Email Open,0.71,2023-10-15
11415,11415,Evaluation,5,7,19,15,1,1,0.52,Email Open,0.23,2024-01-05
11416,11416,Retention,7,7,37,13,3,5,0.29,Form Submit,0.42,2024-06-29
11417,11417,Evaluation,5,7,68,5,1,0,0.26,Call,0.37,2024-12-19
11418,11418,Evaluation,5,7,36,5,3,0,0.28,Purchase,0.38,2024-09-02
11419,11419,Interest,2,7,76,7,2,0,0.25,Website Visit,0.27,2024-09-08
11420,11420,Retention,7,7,47,12,4,10,0.8,Purchase,0.77,2024-12-07
11421,11421,Evaluation,5,7,4,3,2,17,0.56,Email Open,0.71,2023-05-22
11422,11422,Purchase,6,7,21,10,1,13,0.92,Form Submit,0.53,2024-07-03
11423,11423,Evaluation,5,7,76,14,5,16,0.82,Form Submit,0.35,2024-08-18
11424,11424,Evaluation,5,7,23,8,3,4,0.63,Website Visit,0.18,2024-12-30
11425,11425,Consideration,3,7,53,2,4,19,0.95,Form Submit,0.84,2024-10-28
11426,11426,Retention,7,7,17,3,4,13,0.43,Email Open,0.82,2024-09-09
11427,11427,Purchase,6,7,89,3,3,13,0.58,Website Visit,0.31,2024-04-23
11428,11428,Awareness,1,7,24,7,4,2,0.61,Form Submit,0.48,2023-10-28
11429,11429,Purchase,6,7,86,2,3,1,0.42,Website Visit,0.85,2024-10-19
11430,11430,Consideration,3,7,31,2,1,11,0.94,Website Visit,0.63,2024-12-29
11431,11431,Intent,4,7,68,10,1,15,0.58,Purchase,0.29,2024-10-11
11432,11432,Consideration,3,7,41,7,1,18,0.11,Website Visit,0.7,2024-07-12
11433,11433,Purchase,6,7,48,6,4,2,0.3,Purchase,0.54,2024-11-27
11434,11434,Consideration,3,7,9,3,5,5,0.71,Email Open,0.56,2024-10-12
11435,11435,Evaluation,5,7,49,12,5,20,0.11,Purchase,0.22,2024-11-17
11436,11436,Purchase,6,7,20,5,3,12,0.6,Call,0.6,2024-09-29
11437,11437,Evaluation,5,7,61,6,3,7,0.68,Purchase,0.54,2024-01-10
11438,11438,Intent,4,7,75,7,4,19,0.68,Form Submit,0.68,2024-12-28
11439,11439,Consideration,3,7,68,14,4,11,0.82,Call,0.11,2023-10-05
11440,11440,Interest,2,7,7,14,4,0,0.61,Form Submit,0.29,2024-12-12
11441,11441,Awareness,1,7,88,15,1,0,0.57,Email Open,0.86,2024-11-22
11442,11442,Consideration,3,7,84,7,4,8,0.83,Form Submit,0.89,2024-12-11
11443,11443,Purchase,6,7,59,10,5,0,0.1,Call,0.44,2024-07-17
11444,11444,Purchase,6,7,9,10,2,18,0.36,Call,0.26,2024-10-09
11445,11445,Intent,4,7,82,1,2,0,0.9,Website Visit,0.46,2024-09-12
11446,11446,Consideration,3,7,14,11,3,3,0.62,Call,0.19,2024-09-03
11447,11447,Consideration,3,7,14,4,3,10,0.29,Email Open,0.6,2024-11-08
11448,11448,Retention,7,7,57,14,2,17,0.73,Purchase,0.23,2024-12-22
11449,11449,Interest,2,7,43,2,1,17,0.39,Email Open,0.68,2024-11-28
11450,11450,Evaluation,5,7,1,11,2,14,0.24,Form Submit,0.78,2024-10-03
11451,11451,Retention,7,7,55,3,1,16,0.45,Purchase,0.49,2024-08-28
11452,11452,Purchase,6,7,50,12,4,2,1.0,Form Submit,0.11,2024-06-25
11453,11453,Retention,7,7,83,5,5,15,0.48,Website Visit,0.22,2024-12-19
11454,11454,Intent,4,7,4,5,4,7,0.74,Call,0.85,2024-12-30
11455,11455,Retention,7,7,60,4,1,14,0.72,Call,0.48,2024-10-28
11456,11456,Purchase,6,7,1,2,1,7,0.41,Form Submit,0.51,2024-08-06
11457,11457,Awareness,1,7,72,3,3,15,0.6,Call,0.15,2024-10-17
11458,11458,Purchase,6,7,31,5,1,2,0.31,Purchase,0.38,2024-11-13
11459,11459,Awareness,1,7,41,10,2,15,0.32,Email Open,0.78,2024-03-14
11460,11460,Evaluation,5,7,23,6,5,10,0.58,Website Visit,0.3,2024-12-09
11461,11461,Intent,4,7,61,13,2,10,0.14,Email Open,0.28,2024-09-01
11462,11462,Evaluation,5,7,74,9,2,15,0.66,Email Open,0.69,2024-12-04
11463,11463,Retention,7,7,1,6,1,16,0.78,Email Open,0.48,2024-12-30
11464,11464,Interest,2,7,31,9,2,7,0.68,Call,0.24,2024-02-09
11465,11465,Intent,4,7,44,13,2,8,0.99,Purchase,0.13,2024-08-01
11466,11466,Consideration,3,7,81,15,2,12,0.63,Email Open,0.87,2024-12-27
11467,11467,Interest,2,7,88,15,3,6,0.84,Email Open,0.2,2024-10-17
11468,11468,Purchase,6,7,69,11,5,11,0.74,Form Submit,0.53,2024-07-27
11469,11469,Evaluation,5,7,34,15,1,18,0.85,Call,0.36,2024-11-27
11470,11470,Retention,7,7,67,6,2,19,0.82,Purchase,0.53,2024-10-20
11471,11471,Intent,4,7,27,3,4,15,0.46,Call,0.75,2024-10-27
11472,11472,Purchase,6,7,53,11,5,10,0.33,Call,0.44,2024-10-05
11473,11473,Intent,4,7,35,9,2,15,0.61,Email Open,0.32,2024-08-07
11474,11474,Interest,2,7,78,7,2,4,0.54,Email Open,0.38,2024-12-18
11475,11475,Awareness,1,7,3,10,3,8,0.48,Website Visit,0.68,2024-03-12
11476,11476,Retention,7,7,16,1,1,8,0.48,Form Submit,0.65,2024-08-17
11477,11477,Retention,7,7,25,11,3,12,0.82,Call,0.59,2024-12-29
11478,11478,Interest,2,7,55,7,4,13,0.36,Purchase,0.15,2024-09-04
11479,11479,Retention,7,7,76,15,4,3,0.5,Website Visit,0.54,2024-10-24
11480,11480,Interest,2,7,55,5,4,12,0.45,Form Submit,0.69,2024-06-17
11481,11481,Retention,7,7,27,6,2,2,0.14,Call,0.77,2024-12-03
11482,11482,Retention,7,7,37,4,3,4,0.21,Email Open,0.8,2024-10-25
11483,11483,Consideration,3,7,64,8,4,16,0.71,Website Visit,0.89,2024-07-03
11484,11484,Interest,2,7,16,7,2,9,0.85,Website Visit,0.42,2024-12-30
11485,11485,Awareness,1,7,72,1,3,12,0.39,Purchase,0.83,2024-12-28
11486,11486,Purchase,6,7,6,6,2,2,0.96,Call,0.66,2024-12-29
11487,11487,Purchase,6,7,72,6,2,18,0.13,Email Open,0.21,2024-10-24
11488,11488,Evaluation,5,7,71,11,1,1,0.8,Purchase,0.69,2024-12-10
11489,11489,Intent,4,7,77,3,3,12,0.74,Website Visit,0.78,2024-12-12
11490,11490,Intent,4,7,39,9,5,9,0.73,Call,0.49,2024-10-17
11491,11491,Purchase,6,7,8,2,3,20,0.32,Website Visit,0.55,2023-04-02
11492,11492,Evaluation,5,7,77,8,4,1,0.2,Form Submit,0.59,2024-12-30
11493,11493,Retention,7,7,87,14,2,9,0.16,Email Open,0.47,2024-08-08
11494,11494,Consideration,3,7,2,10,5,18,0.58,Purchase,0.73,2024-09-07
11495,11495,Interest,2,7,73,1,4,7,0.71,Call,0.85,2024-09-15
11496,11496,Retention,7,7,44,9,5,5,0.83,Form Submit,0.85,2024-11-25
11497,11497,Retention,7,7,60,2,5,10,0.99,Form Submit,0.47,2024-07-17
11498,11498,Evaluation,5,7,46,2,2,20,0.68,Call,0.22,2024-11-02
11499,11499,Intent,4,7,47,14,3,11,0.91,Website Visit,0.12,2024-12-07
11500,11500,Awareness,1,7,88,8,2,2,0.7,Website Visit,0.29,2024-11-16
11501,11501,Consideration,3,7,44,3,5,19,0.26,Purchase,0.52,2024-12-25
11502,11502,Evaluation,5,7,16,10,3,17,0.47,Form Submit,0.89,2024-12-12
11503,11503,Evaluation,5,7,71,13,4,5,0.24,Email Open,0.3,2024-08-31
11504,11504,Purchase,6,7,18,2,5,13,0.65,Form Submit,0.33,2024-12-16
11505,11505,Purchase,6,7,29,7,3,4,0.42,Call,0.2,2024-11-16
11506,11506,Evaluation,5,7,67,11,4,2,0.39,Email Open,0.72,2024-07-30
11507,11507,Purchase,6,7,44,12,4,16,0.4,Purchase,0.42,2024-06-11
11508,11508,Purchase,6,7,77,9,5,19,0.27,Website Visit,0.54,2024-10-10
11509,11509,Retention,7,7,80,1,3,12,0.65,Purchase,0.42,2024-06-22
11510,11510,Retention,7,7,46,7,1,1,0.41,Call,0.54,2024-12-26
11511,11511,Intent,4,7,20,11,1,11,0.8,Purchase,0.26,2024-05-25
11512,11512,Retention,7,7,36,8,5,15,0.16,Purchase,0.28,2024-12-20
11513,11513,Evaluation,5,7,46,14,3,19,0.36,Email Open,0.52,2024-12-12
11514,11514,Purchase,6,7,46,8,2,8,0.73,Call,0.84,2024-12-08
11515,11515,Evaluation,5,7,67,8,1,16,0.58,Email Open,0.16,2024-09-16
11516,11516,Interest,2,7,47,8,5,6,0.84,Form Submit,0.31,2023-07-31
11517,11517,Retention,7,7,52,9,1,8,0.83,Form Submit,0.7,2024-12-08
11518,11518,Intent,4,7,41,10,2,4,0.32,Purchase,0.2,2024-04-17
11519,11519,Consideration,3,7,42,14,1,6,0.37,Email Open,0.16,2024-03-25
11520,11520,Consideration,3,7,31,14,1,12,0.63,Purchase,0.51,2024-02-29
11521,11521,Consideration,3,7,15,6,2,6,0.21,Website Visit,0.42,2024-12-30
11522,11522,Intent,4,7,8,2,5,18,0.34,Website Visit,0.51,2024-11-08
11523,11523,Intent,4,7,63,13,1,15,0.23,Website Visit,0.84,2024-10-07
11524,11524,Interest,2,7,16,9,3,17,0.59,Purchase,0.85,2024-12-23
11525,11525,Awareness,1,7,10,2,4,0,0.1,Purchase,0.61,2024-12-25
11526,11526,Awareness,1,7,55,10,2,7,0.45,Purchase,0.17,2024-07-16
11527,11527,Intent,4,7,41,2,4,10,0.29,Website Visit,0.19,2024-10-04
11528,11528,Intent,4,7,41,4,4,19,0.43,Purchase,0.27,2024-10-06
11529,11529,Awareness,1,7,81,4,3,3,0.56,Call,0.51,2023-09-09
11530,11530,Purchase,6,7,37,5,2,16,0.8,Purchase,0.72,2024-06-09
11531,11531,Awareness,1,7,90,8,3,14,0.97,Website Visit,0.44,2024-12-20
11532,11532,Retention,7,7,14,7,4,16,0.78,Email Open,0.74,2023-12-10
11533,11533,Purchase,6,7,56,9,5,5,0.92,Purchase,0.23,2024-12-29
11534,11534,Consideration,3,7,64,9,5,6,0.56,Call,0.4,2024-12-14
11535,11535,Retention,7,7,33,7,1,9,0.48,Email Open,0.58,2024-11-18
11536,11536,Retention,7,7,68,4,3,20,0.49,Email Open,0.83,2024-12-05
11537,11537,Interest,2,7,77,7,5,2,0.33,Email Open,0.86,2023-12-16
11538,11538,Retention,7,7,53,4,2,20,0.97,Email Open,0.31,2023-12-09
11539,11539,Consideration,3,7,85,6,3,19,0.49,Email Open,0.13,2024-01-30
11540,11540,Interest,2,7,67,14,1,12,0.44,Purchase,0.64,2024-11-27
11541,11541,Evaluation,5,7,82,13,1,5,0.24,Email Open,0.11,2024-11-01
11542,11542,Intent,4,7,75,10,4,12,0.97,Call,0.66,2024-10-11
11543,11543,Interest,2,7,71,1,3,7,0.25,Call,0.45,2024-11-08
11544,11544,Retention,7,7,58,5,5,19,0.87,Form Submit,0.42,2024-04-20
11545,11545,Evaluation,5,7,78,13,5,1,0.84,Form Submit,0.54,2024-10-04
11546,11546,Consideration,3,7,69,8,2,20,0.56,Form Submit,0.63,2024-06-10
11547,11547,Interest,2,7,1,7,2,12,0.53,Email Open,0.59,2024-11-28
11548,11548,Purchase,6,7,77,5,5,8,0.12,Purchase,0.39,2024-03-13
11549,11549,Purchase,6,7,78,11,1,3,0.51,Purchase,0.18,2024-06-03
11550,11550,Retention,7,7,64,5,2,5,0.24,Email Open,0.57,2024-05-27
11551,11551,Evaluation,5,7,36,8,3,8,0.38,Purchase,0.73,2024-10-30
11552,11552,Consideration,3,7,48,2,2,2,0.61,Call,0.45,2024-03-26
11553,11553,Awareness,1,7,43,8,5,2,0.15,Call,0.85,2024-08-25
11554,11554,Evaluation,5,7,42,1,4,10,0.39,Form Submit,0.43,2024-10-18
11555,11555,Purchase,6,7,13,12,5,14,0.11,Purchase,0.82,2024-05-12
11556,11556,Awareness,1,7,31,12,3,14,0.2,Call,0.84,2024-08-07
11557,11557,Evaluation,5,7,21,14,5,17,0.5,Purchase,0.25,2024-05-12
11558,11558,Consideration,3,7,62,4,2,10,0.2,Form Submit,0.29,2024-07-29
11559,11559,Retention,7,7,83,13,5,0,0.88,Website Visit,0.58,2024-11-17
11560,11560,Intent,4,7,56,11,2,17,0.53,Form Submit,0.72,2024-11-12
11561,11561,Consideration,3,7,27,2,3,16,0.13,Call,0.79,2024-12-22
11562,11562,Intent,4,7,41,9,5,4,0.55,Purchase,0.64,2024-11-02
11563,11563,Retention,7,7,79,4,2,6,0.48,Purchase,0.1,2024-04-18
11564,11564,Purchase,6,7,50,2,2,2,0.5,Form Submit,0.2,2024-11-18
11565,11565,Intent,4,7,90,5,2,17,0.25,Purchase,0.74,2024-09-30
11566,11566,Consideration,3,7,41,5,4,14,0.75,Call,0.84,2024-10-26
11567,11567,Evaluation,5,7,68,15,4,19,0.7,Call,0.82,2023-08-29
11568,11568,Purchase,6,7,90,9,1,13,0.35,Form Submit,0.61,2024-04-17
11569,11569,Awareness,1,7,46,3,1,0,0.43,Email Open,0.49,2024-03-31
11570,11570,Awareness,1,7,59,7,4,1,0.9,Call,0.15,2023-05-24
11571,11571,Interest,2,7,1,1,5,1,0.5,Website Visit,0.78,2024-06-12
11572,11572,Evaluation,5,7,56,5,3,19,0.18,Call,0.85,2024-06-25
11573,11573,Retention,7,7,70,5,2,19,0.11,Purchase,0.37,2024-12-04
11574,11574,Intent,4,7,4,11,3,12,0.73,Purchase,0.87,2024-04-19
11575,11575,Consideration,3,7,18,8,3,16,0.25,Form Submit,0.12,2024-12-27
11576,11576,Consideration,3,7,30,13,3,9,0.99,Website Visit,0.61,2024-08-02
11577,11577,Intent,4,7,79,10,5,13,0.17,Website Visit,0.4,2024-12-15
11578,11578,Consideration,3,7,87,12,3,12,0.94,Website Visit,0.36,2024-06-01
11579,11579,Interest,2,7,37,14,3,7,0.18,Purchase,0.39,2024-12-12
11580,11580,Retention,7,7,11,8,5,7,0.17,Call,0.29,2024-12-04
11581,11581,Awareness,1,7,31,7,4,18,0.56,Website Visit,0.85,2024-08-21
11582,11582,Interest,2,7,89,4,2,19,0.51,Purchase,0.65,2024-12-29
11583,11583,Evaluation,5,7,5,14,2,16,0.86,Form Submit,0.36,2024-09-02
11584,11584,Evaluation,5,7,74,1,2,15,0.26,Website Visit,0.62,2024-12-20
11585,11585,Awareness,1,7,12,12,1,9,0.53,Call,0.85,2024-10-12
11586,11586,Purchase,6,7,13,13,1,7,0.67,Website Visit,0.61,2024-08-18
11587,11587,Awareness,1,7,73,9,3,12,0.21,Form Submit,0.33,2024-10-31
11588,11588,Evaluation,5,7,37,15,1,0,0.2,Email Open,0.6,2024-04-25
11589,11589,Interest,2,7,59,7,1,6,0.7,Purchase,0.26,2024-03-22
11590,11590,Intent,4,7,39,4,4,5,0.1,Email Open,0.61,2024-08-13
11591,11591,Evaluation,5,7,80,1,4,1,0.85,Form Submit,0.67,2024-11-13
11592,11592,Evaluation,5,7,72,11,3,20,0.91,Purchase,0.61,2024-10-05
11593,11593,Interest,2,7,59,7,1,19,0.71,Email Open,0.55,2024-11-08
11594,11594,Awareness,1,7,5,4,4,9,0.54,Call,0.75,2024-07-11
11595,11595,Consideration,3,7,28,12,3,16,0.3,Email Open,0.45,2024-12-23
11596,11596,Retention,7,7,74,11,4,9,0.99,Form Submit,0.8,2024-05-03
11597,11597,Evaluation,5,7,8,5,2,0,0.87,Email Open,0.81,2024-11-06
11598,11598,Awareness,1,7,49,7,5,3,0.71,Website Visit,0.17,2024-07-27
11599,11599,Evaluation,5,7,83,4,1,17,0.53,Website Visit,0.89,2024-06-17
11600,11600,Evaluation,5,7,39,2,4,17,0.21,Call,0.37,2024-12-08
11601,11601,Consideration,3,7,11,8,2,13,0.28,Email Open,0.84,2024-12-25
11602,11602,Interest,2,7,42,1,4,11,0.76,Purchase,0.85,2024-09-10
11603,11603,Awareness,1,7,21,12,5,1,0.88,Purchase,0.46,2024-12-04
11604,11604,Purchase,6,7,44,4,2,9,0.77,Form Submit,0.88,2023-12-11
11605,11605,Interest,2,7,37,12,1,2,0.52,Call,0.21,2024-12-27
11606,11606,Awareness,1,7,16,11,5,12,0.94,Email Open,0.2,2024-11-18
11607,11607,Awareness,1,7,45,6,4,4,0.42,Email Open,0.63,2024-11-30
11608,11608,Interest,2,7,22,6,3,3,0.43,Form Submit,0.53,2024-11-19
11609,11609,Purchase,6,7,1,5,3,2,0.65,Form Submit,0.56,2024-12-07
11610,11610,Evaluation,5,7,75,13,1,2,0.98,Call,0.83,2024-10-12
11611,11611,Retention,7,7,55,12,2,7,0.24,Purchase,0.59,2024-03-13
11612,11612,Evaluation,5,7,34,1,4,9,0.5,Call,0.54,2024-09-30
11613,11613,Evaluation,5,7,53,6,4,2,0.89,Email Open,0.19,2023-10-07
11614,11614,Awareness,1,7,75,12,5,4,0.45,Website Visit,0.52,2024-07-25
11615,11615,Purchase,6,7,45,14,4,13,0.38,Purchase,0.85,2024-10-14
11616,11616,Interest,2,7,77,4,1,19,0.94,Purchase,0.81,2024-09-25
11617,11617,Consideration,3,7,47,2,4,13,0.77,Purchase,0.78,2024-09-27
11618,11618,Interest,2,7,4,9,4,15,0.56,Call,0.67,2024-12-16
11619,11619,Evaluation,5,7,35,12,3,17,0.25,Form Submit,0.73,2024-08-17
11620,11620,Consideration,3,7,48,6,5,17,0.31,Call,0.7,2024-06-13
11621,11621,Intent,4,7,40,6,2,14,0.44,Email Open,0.45,2024-10-27
11622,11622,Intent,4,7,19,1,5,0,0.29,Email Open,0.47,2023-12-13
11623,11623,Evaluation,5,7,46,6,5,0,0.84,Email Open,0.19,2024-12-09
11624,11624,Intent,4,7,90,3,4,5,0.74,Call,0.89,2024-09-08
11625,11625,Consideration,3,7,45,1,1,6,0.48,Website Visit,0.3,2024-07-26
11626,11626,Intent,4,7,35,11,2,17,0.91,Purchase,0.86,2024-12-26
11627,11627,Purchase,6,7,59,13,5,16,0.4,Form Submit,0.73,2024-09-24
11628,11628,Purchase,6,7,54,15,3,14,0.68,Purchase,0.83,2024-12-23
11629,11629,Retention,7,7,45,13,5,2,0.35,Call,0.26,2024-01-14
11630,11630,Consideration,3,7,31,8,3,8,0.26,Purchase,0.39,2024-02-29
11631,11631,Interest,2,7,13,13,4,7,0.79,Call,0.13,2024-06-07
11632,11632,Evaluation,5,7,24,11,5,1,0.55,Purchase,0.78,2024-06-28
11633,11633,Awareness,1,7,64,4,4,12,0.82,Call,0.31,2024-08-31
11634,11634,Retention,7,7,58,5,2,15,0.44,Purchase,0.76,2024-11-24
11635,11635,Interest,2,7,79,2,2,12,0.93,Email Open,0.58,2024-05-18
11636,11636,Purchase,6,7,1,15,4,8,0.12,Form Submit,0.73,2024-08-24
11637,11637,Purchase,6,7,84,8,3,12,0.73,Form Submit,0.8,2024-12-11
11638,11638,Awareness,1,7,70,6,5,0,0.28,Form Submit,0.66,2023-07-08
11639,11639,Purchase,6,7,63,11,5,17,0.99,Website Visit,0.57,2024-08-03
11640,11640,Evaluation,5,7,82,6,1,2,0.36,Website Visit,0.83,2024-12-06
11641,11641,Purchase,6,7,18,13,4,12,0.29,Form Submit,0.52,2023-10-08
11642,11642,Evaluation,5,7,11,14,4,11,0.52,Call,0.52,2024-01-10
11643,11643,Intent,4,7,78,8,1,8,0.97,Website Visit,0.79,2024-09-01
11644,11644,Purchase,6,7,47,4,3,3,0.63,Website Visit,0.77,2024-10-11
11645,11645,Retention,7,7,68,14,5,10,0.42,Website Visit,0.71,2024-02-26
11646,11646,Retention,7,7,1,2,5,10,0.3,Form Submit,0.75,2024-08-28
11647,11647,Consideration,3,7,5,4,2,1,0.82,Purchase,0.72,2024-08-24
11648,11648,Awareness,1,7,48,13,1,17,0.67,Purchase,0.2,2023-12-16
11649,11649,Intent,4,7,42,10,4,9,0.92,Website Visit,0.72,2024-12-27
11650,11650,Intent,4,7,78,9,1,7,0.71,Website Visit,0.14,2024-11-25
11651,11651,Interest,2,7,75,5,1,5,0.54,Call,0.34,2024-11-29
11652,11652,Retention,7,7,40,3,1,7,0.87,Email Open,0.5,2024-12-18
11653,11653,Consideration,3,7,9,7,4,5,0.57,Purchase,0.12,2024-12-27
11654,11654,Evaluation,5,7,35,5,3,0,0.57,Email Open,0.65,2024-08-21
11655,11655,Awareness,1,7,35,3,3,9,0.56,Purchase,0.81,2024-11-05
11656,11656,Consideration,3,7,90,13,4,18,0.68,Form Submit,0.52,2024-12-22
11657,11657,Awareness,1,7,34,13,4,6,0.49,Purchase,0.63,2024-08-24
11658,11658,Interest,2,7,48,12,2,16,0.78,Purchase,0.22,2024-09-25
11659,11659,Evaluation,5,7,2,8,1,17,0.46,Email Open,0.69,2024-05-19
11660,11660,Retention,7,7,61,6,3,16,0.16,Website Visit,0.76,2024-12-23
11661,11661,Interest,2,7,57,5,3,12,0.55,Purchase,0.41,2024-08-29
11662,11662,Interest,2,7,85,1,1,12,0.99,Form Submit,0.71,2024-09-30
11663,11663,Consideration,3,7,70,7,5,13,0.89,Purchase,0.57,2024-12-18
11664,11664,Purchase,6,7,80,4,3,7,0.3,Call,0.49,2024-07-26
11665,11665,Interest,2,7,19,6,4,5,0.62,Form Submit,0.87,2024-05-14
11666,11666,Evaluation,5,7,69,12,2,0,0.42,Form Submit,0.52,2024-08-25
11667,11667,Intent,4,7,55,10,4,7,0.21,Email Open,0.15,2024-12-26
11668,11668,Interest,2,7,46,2,4,1,0.39,Form Submit,0.24,2024-12-13
11669,11669,Intent,4,7,51,10,5,9,0.16,Call,0.15,2024-11-19
11670,11670,Interest,2,7,55,14,3,17,0.55,Website Visit,0.18,2024-09-29
11671,11671,Intent,4,7,55,7,2,11,0.98,Call,0.24,2024-11-25
11672,11672,Evaluation,5,7,41,9,4,7,0.84,Call,0.62,2024-12-24
11673,11673,Purchase,6,7,67,6,1,18,0.86,Purchase,0.54,2024-11-23
11674,11674,Evaluation,5,7,17,3,1,17,0.6,Email Open,0.53,2024-12-24
11675,11675,Awareness,1,7,87,12,5,12,0.28,Website Visit,0.53,2024-08-03
11676,11676,Awareness,1,7,43,9,4,1,0.89,Call,0.73,2024-09-23
11677,11677,Interest,2,7,21,8,2,5,0.3,Form Submit,0.4,2024-12-20
11678,11678,Retention,7,7,79,14,5,16,0.99,Form Submit,0.35,2024-02-06
11679,11679,Retention,7,7,74,8,4,12,0.15,Call,0.79,2024-12-27
11680,11680,Interest,2,7,53,10,1,7,0.16,Website Visit,0.22,2024-05-30
11681,11681,Evaluation,5,7,1,14,5,1,0.94,Email Open,0.67,2024-12-25
11682,11682,Interest,2,7,2,4,3,2,0.94,Call,0.9,2024-10-12
11683,11683,Consideration,3,7,19,12,1,5,0.95,Purchase,0.44,2024-07-25
11684,11684,Retention,7,7,36,4,1,17,0.16,Call,0.14,2024-07-29
11685,11685,Awareness,1,7,8,1,5,15,0.66,Purchase,0.27,2024-11-13
